"","Subject","Activity","Measurements","Mean"
"11228",12,"SITTING","fBodyBodyGyroMag-mean()",-0.97083718
"11229",12,"STANDING","fBodyBodyGyroMag-mean()",-0.95242737
"11230",12,"WALKING","fBodyBodyGyroMag-mean()",-0.44477587
"11231",12,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.387015895
"11232",12,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.60667937
"11233",13,"LAYING","fBodyBodyGyroMag-mean()",-0.977132355
"11234",13,"SITTING","fBodyBodyGyroMag-mean()",-0.98817273
"11235",13,"STANDING","fBodyBodyGyroMag-mean()",-0.98135293
"11236",13,"WALKING","fBodyBodyGyroMag-mean()",-0.29225535
"11237",13,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.22278801
"11238",13,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.49690663
"11239",14,"LAYING","fBodyBodyGyroMag-mean()",-0.96811368
"11240",14,"SITTING","fBodyBodyGyroMag-mean()",-0.98011362
"11241",14,"STANDING","fBodyBodyGyroMag-mean()",-0.97107311
"11242",14,"WALKING","fBodyBodyGyroMag-mean()",-0.31349445
"11243",14,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.12178059
"11244",14,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",0.00960734475
"11245",15,"LAYING","fBodyBodyGyroMag-mean()",-0.98077166
"11246",15,"SITTING","fBodyBodyGyroMag-mean()",-0.98772496
"11247",15,"STANDING","fBodyBodyGyroMag-mean()",-0.97826093
"11248",15,"WALKING","fBodyBodyGyroMag-mean()",-0.50300242
"11249",15,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.35355062
"11250",15,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.45777806
"11251",16,"LAYING","fBodyBodyGyroMag-mean()",-0.98510861
"11252",16,"SITTING","fBodyBodyGyroMag-mean()",-0.99170961
"11253",16,"STANDING","fBodyBodyGyroMag-mean()",-0.98904866
"11254",16,"WALKING","fBodyBodyGyroMag-mean()",-0.66809198
"11255",16,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.48616063
"11256",16,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.6382255
"11257",17,"LAYING","fBodyBodyGyroMag-mean()",-0.99125626
"11258",17,"SITTING","fBodyBodyGyroMag-mean()",-0.99619773
"11259",17,"STANDING","fBodyBodyGyroMag-mean()",-0.99336819
"11260",17,"WALKING","fBodyBodyGyroMag-mean()",-0.52468163
"11261",17,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.40609012
"11262",17,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.49682714
"11263",18,"LAYING","fBodyBodyGyroMag-mean()",-0.98892828
"11264",18,"SITTING","fBodyBodyGyroMag-mean()",-0.99428396
"11265",18,"STANDING","fBodyBodyGyroMag-mean()",-0.9789454
"11266",18,"WALKING","fBodyBodyGyroMag-mean()",-0.628126985
"11267",18,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.62811603
"11268",18,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.66739414
"11269",19,"LAYING","fBodyBodyGyroMag-mean()",-0.97199456
"11270",19,"SITTING","fBodyBodyGyroMag-mean()",-0.97926018
"11271",19,"STANDING","fBodyBodyGyroMag-mean()",-0.97156076
"11272",19,"WALKING","fBodyBodyGyroMag-mean()",-0.14608063
"11273",19,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",0.28135886
"11274",19,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.30764442
"11275",20,"LAYING","fBodyBodyGyroMag-mean()",-0.983750115
"11276",20,"SITTING","fBodyBodyGyroMag-mean()",-0.97032479
"11277",20,"STANDING","fBodyBodyGyroMag-mean()",-0.90012727
"11278",20,"WALKING","fBodyBodyGyroMag-mean()",-0.058031341
"11279",20,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.11003153
"11280",20,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.30996455
"11281",21,"LAYING","fBodyBodyGyroMag-mean()",-0.982413435
"11282",21,"SITTING","fBodyBodyGyroMag-mean()",-0.98888674
"11283",21,"STANDING","fBodyBodyGyroMag-mean()",-0.97558795
"11284",21,"WALKING","fBodyBodyGyroMag-mean()",-0.405863835
"11285",21,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.42084121
"11286",21,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.47721518
"11287",22,"LAYING","fBodyBodyGyroMag-mean()",-0.984088765
"11288",22,"SITTING","fBodyBodyGyroMag-mean()",-0.97495624
"11289",22,"STANDING","fBodyBodyGyroMag-mean()",-0.94372723
"11290",22,"WALKING","fBodyBodyGyroMag-mean()",-0.43924599
"11291",22,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.340512565
"11292",22,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.374419055
"11293",23,"LAYING","fBodyBodyGyroMag-mean()",-0.97440626
"11294",23,"SITTING","fBodyBodyGyroMag-mean()",-0.976922845
"11295",23,"STANDING","fBodyBodyGyroMag-mean()",-0.96912103
"11296",23,"WALKING","fBodyBodyGyroMag-mean()",0.16464454
"11297",23,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",0.11041615
"11298",23,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.37973737
"11299",24,"LAYING","fBodyBodyGyroMag-mean()",-0.97762439
"11300",24,"SITTING","fBodyBodyGyroMag-mean()",-0.986193475
"11301",24,"STANDING","fBodyBodyGyroMag-mean()",-0.98323886
"11302",24,"WALKING","fBodyBodyGyroMag-mean()",-0.543020335
"11303",24,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.38557052
"11304",24,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.55910154
"11305",25,"LAYING","fBodyBodyGyroMag-mean()",-0.92027496
"11306",25,"SITTING","fBodyBodyGyroMag-mean()",-0.9896246
"11307",25,"STANDING","fBodyBodyGyroMag-mean()",-0.98221235
"11308",25,"WALKING","fBodyBodyGyroMag-mean()",-0.568410475
"11309",25,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.47106926
"11310",25,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.5846549
"11311",26,"LAYING","fBodyBodyGyroMag-mean()",-0.989297085
"11312",26,"SITTING","fBodyBodyGyroMag-mean()",-0.99005076
"11313",26,"STANDING","fBodyBodyGyroMag-mean()",-0.983939815
"11314",26,"WALKING","fBodyBodyGyroMag-mean()",-0.56142574
"11315",26,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.34309316
"11316",26,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.55226902
"11317",27,"LAYING","fBodyBodyGyroMag-mean()",-0.99320589
"11318",27,"SITTING","fBodyBodyGyroMag-mean()",-0.991745795
"11319",27,"STANDING","fBodyBodyGyroMag-mean()",-0.98749953
"11320",27,"WALKING","fBodyBodyGyroMag-mean()",-0.50153014
"11321",27,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.366194065
"11322",27,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.64051293
"11323",28,"LAYING","fBodyBodyGyroMag-mean()",-0.97692953
"11324",28,"SITTING","fBodyBodyGyroMag-mean()",-0.971017185
"11325",28,"STANDING","fBodyBodyGyroMag-mean()",-0.93127066
"11326",28,"WALKING","fBodyBodyGyroMag-mean()",-0.519114455
"11327",28,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.21208125
"11328",28,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.53162148
"11329",29,"LAYING","fBodyBodyGyroMag-mean()",-0.99717844
"11330",29,"SITTING","fBodyBodyGyroMag-mean()",-0.992120535
"11331",29,"STANDING","fBodyBodyGyroMag-mean()",-0.98926004
"11332",29,"WALKING","fBodyBodyGyroMag-mean()",-0.41914892
"11333",29,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.382487885
"11334",29,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.40972591
"11335",30,"LAYING","fBodyBodyGyroMag-mean()",-0.983846455
"11336",30,"SITTING","fBodyBodyGyroMag-mean()",-0.990853225
"11337",30,"STANDING","fBodyBodyGyroMag-mean()",-0.94637787
"11338",30,"WALKING","fBodyBodyGyroMag-mean()",-0.36662261
"11339",30,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-mean()",-0.380742695
"11340",30,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.44235044
"11341",1,"LAYING","fBodyBodyGyroMag-std()",-0.966293765
"11342",1,"SITTING","fBodyBodyGyroMag-std()",-0.98593044
"11343",1,"STANDING","fBodyBodyGyroMag-std()",-0.98915429
"11344",1,"WALKING","fBodyBodyGyroMag-std()",-0.32016764
"11345",1,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.40778652
"11346",1,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.24848151
"11347",2,"LAYING","fBodyBodyGyroMag-std()",-0.98858683
"11348",2,"SITTING","fBodyBodyGyroMag-std()",-0.98008904
"11349",2,"STANDING","fBodyBodyGyroMag-std()",-0.979921045
"11350",2,"WALKING","fBodyBodyGyroMag-std()",-0.65063217
"11351",2,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.38690664
"11352",2,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.45928016
"11353",3,"LAYING","fBodyBodyGyroMag-std()",-0.97504574
"11354",3,"SITTING","fBodyBodyGyroMag-std()",-0.96990629
"11355",3,"STANDING","fBodyBodyGyroMag-std()",-0.89586959
"11356",3,"WALKING","fBodyBodyGyroMag-std()",-0.637780655
"11357",3,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.41873469
"11358",3,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.51757758
"11359",4,"LAYING","fBodyBodyGyroMag-std()",-0.97711301
"11360",4,"SITTING","fBodyBodyGyroMag-std()",-0.944593915
"11361",4,"STANDING","fBodyBodyGyroMag-std()",-0.93124973
"11362",4,"WALKING","fBodyBodyGyroMag-std()",-0.615969745
"11363",4,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.47862432
"11364",4,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.55955286
"11365",5,"LAYING","fBodyBodyGyroMag-std()",-0.983778325
"11366",5,"SITTING","fBodyBodyGyroMag-std()",-0.967522405
"11367",5,"STANDING","fBodyBodyGyroMag-std()",-0.933298705
"11368",5,"WALKING","fBodyBodyGyroMag-std()",-0.593218995
"11369",5,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.51201153
"11370",5,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.44114288
"11371",6,"LAYING","fBodyBodyGyroMag-std()",-0.96776145
"11372",6,"SITTING","fBodyBodyGyroMag-std()",-0.96038593
"11373",6,"STANDING","fBodyBodyGyroMag-std()",-0.9576278
"11374",6,"WALKING","fBodyBodyGyroMag-std()",-0.5167357
"11375",6,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.24819114
"11376",6,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.32616922
"11377",7,"LAYING","fBodyBodyGyroMag-std()",-0.959722015
"11378",7,"SITTING","fBodyBodyGyroMag-std()",-0.97632163
"11379",7,"STANDING","fBodyBodyGyroMag-std()",-0.96627865
"11380",7,"WALKING","fBodyBodyGyroMag-std()",-0.35114574
"11381",7,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.38214382
"11382",7,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.49770763
"11383",8,"LAYING","fBodyBodyGyroMag-std()",-0.964420475
"11384",8,"SITTING","fBodyBodyGyroMag-std()",-0.98439449
"11385",8,"STANDING","fBodyBodyGyroMag-std()",-0.98351718
"11386",8,"WALKING","fBodyBodyGyroMag-std()",-0.347680565
"11387",8,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.281893035
"11388",8,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.18204975
"11389",9,"LAYING","fBodyBodyGyroMag-std()",-0.928830285
"11390",9,"SITTING","fBodyBodyGyroMag-std()",-0.94839731
"11391",9,"STANDING","fBodyBodyGyroMag-std()",-0.95178194
"11392",9,"WALKING","fBodyBodyGyroMag-std()",-0.5855319
"11393",9,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.431362825
"11394",9,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.45362179
"11395",10,"LAYING","fBodyBodyGyroMag-std()",-0.975561815
"11396",10,"SITTING","fBodyBodyGyroMag-std()",-0.99270408
"11397",10,"STANDING","fBodyBodyGyroMag-std()",-0.940961645
"11398",10,"WALKING","fBodyBodyGyroMag-std()",-0.49346756
"11399",10,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.41101932
"11400",10,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.21328294
"11401",11,"LAYING","fBodyBodyGyroMag-std()",-0.98861278
"11402",11,"SITTING","fBodyBodyGyroMag-std()",-0.97273978
"11403",11,"STANDING","fBodyBodyGyroMag-std()",-0.98858288
"11404",11,"WALKING","fBodyBodyGyroMag-std()",-0.60873217
"11405",11,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.45879882
"11406",11,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.386990015
"11407",12,"LAYING","fBodyBodyGyroMag-std()",-0.964507345
"11408",12,"SITTING","fBodyBodyGyroMag-std()",-0.96607651
"11409",12,"STANDING","fBodyBodyGyroMag-std()",-0.92047972
"11410",12,"WALKING","fBodyBodyGyroMag-std()",-0.49837936
"11411",12,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.43183964
"11412",12,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.60631539
"11413",13,"LAYING","fBodyBodyGyroMag-std()",-0.973180655
"11414",13,"SITTING","fBodyBodyGyroMag-std()",-0.98303593
"11415",13,"STANDING","fBodyBodyGyroMag-std()",-0.97552484
"11416",13,"WALKING","fBodyBodyGyroMag-std()",-0.39836216
"11417",13,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.39135106
"11418",13,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.51799331
"11419",14,"LAYING","fBodyBodyGyroMag-std()",-0.94749277
"11420",14,"SITTING","fBodyBodyGyroMag-std()",-0.97571351
"11421",14,"STANDING","fBodyBodyGyroMag-std()",-0.962883995
"11422",14,"WALKING","fBodyBodyGyroMag-std()",-0.26586457
"11423",14,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.23102454
"11424",14,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",0.209562165
"11425",15,"LAYING","fBodyBodyGyroMag-std()",-0.975100965
"11426",15,"SITTING","fBodyBodyGyroMag-std()",-0.98184318
"11427",15,"STANDING","fBodyBodyGyroMag-std()",-0.97158178
"11428",15,"WALKING","fBodyBodyGyroMag-std()",-0.49511252
"11429",15,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.34292712
"11430",15,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.283384195
"11431",16,"LAYING","fBodyBodyGyroMag-std()",-0.9814419
"11432",16,"SITTING","fBodyBodyGyroMag-std()",-0.98937159
"11433",16,"STANDING","fBodyBodyGyroMag-std()",-0.986540915
"11434",16,"WALKING","fBodyBodyGyroMag-std()",-0.72282176
"11435",16,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.50630917
"11436",16,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.56700431
"11437",17,"LAYING","fBodyBodyGyroMag-std()",-0.98641086
"11438",17,"SITTING","fBodyBodyGyroMag-std()",-0.99374497
"11439",17,"STANDING","fBodyBodyGyroMag-std()",-0.99010759
"11440",17,"WALKING","fBodyBodyGyroMag-std()",-0.65967598
"11441",17,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.45411519
"11442",17,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.51058467
"11443",18,"LAYING","fBodyBodyGyroMag-std()",-0.9907215
"11444",18,"SITTING","fBodyBodyGyroMag-std()",-0.99301518
"11445",18,"STANDING","fBodyBodyGyroMag-std()",-0.96771199
"11446",18,"WALKING","fBodyBodyGyroMag-std()",-0.66856325
"11447",18,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.62188329
"11448",18,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.55426864
"11449",19,"LAYING","fBodyBodyGyroMag-std()",-0.97083533
"11450",19,"SITTING","fBodyBodyGyroMag-std()",-0.97512097
"11451",19,"STANDING","fBodyBodyGyroMag-std()",-0.97053215
"11452",19,"WALKING","fBodyBodyGyroMag-std()",-0.163928425
"11453",19,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.010661633
"11454",19,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.3863196
"11455",20,"LAYING","fBodyBodyGyroMag-std()",-0.98248737
"11456",20,"SITTING","fBodyBodyGyroMag-std()",-0.957984215
"11457",20,"STANDING","fBodyBodyGyroMag-std()",-0.86357099
"11458",20,"WALKING","fBodyBodyGyroMag-std()",-0.19592193
"11459",20,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.15817211
"11460",20,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.37036534
"11461",21,"LAYING","fBodyBodyGyroMag-std()",-0.97221049
"11462",21,"SITTING","fBodyBodyGyroMag-std()",-0.98916906
"11463",21,"STANDING","fBodyBodyGyroMag-std()",-0.97133979
"11464",21,"WALKING","fBodyBodyGyroMag-std()",-0.504187255
"11465",21,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.5137438
"11466",21,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.49636992
"11467",22,"LAYING","fBodyBodyGyroMag-std()",-0.97682443
"11468",22,"SITTING","fBodyBodyGyroMag-std()",-0.961072405
"11469",22,"STANDING","fBodyBodyGyroMag-std()",-0.91649475
"11470",22,"WALKING","fBodyBodyGyroMag-std()",-0.469969695
"11471",22,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.348282205
"11472",22,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.2473261
"11473",23,"LAYING","fBodyBodyGyroMag-std()",-0.97189206
"11474",23,"SITTING","fBodyBodyGyroMag-std()",-0.974626845
"11475",23,"STANDING","fBodyBodyGyroMag-std()",-0.957508275
"11476",23,"WALKING","fBodyBodyGyroMag-std()",-0.084866312
"11477",23,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.259357335
"11478",23,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.4880166
"11479",24,"LAYING","fBodyBodyGyroMag-std()",-0.97710353
"11480",24,"SITTING","fBodyBodyGyroMag-std()",-0.981721125
"11481",24,"STANDING","fBodyBodyGyroMag-std()",-0.96955858
"11482",24,"WALKING","fBodyBodyGyroMag-std()",-0.68698453
"11483",24,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.50533479
"11484",24,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.56081174
"11485",25,"LAYING","fBodyBodyGyroMag-std()",-0.87688537
"11486",25,"SITTING","fBodyBodyGyroMag-std()",-0.98820612
"11487",25,"STANDING","fBodyBodyGyroMag-std()",-0.97581757
"11488",25,"WALKING","fBodyBodyGyroMag-std()",-0.533122135
"11489",25,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.41515548
"11490",25,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.42432555
"11491",26,"LAYING","fBodyBodyGyroMag-std()",-0.987811735
"11492",26,"SITTING","fBodyBodyGyroMag-std()",-0.98765503
"11493",26,"STANDING","fBodyBodyGyroMag-std()",-0.97866349
"11494",26,"WALKING","fBodyBodyGyroMag-std()",-0.60847411
"11495",26,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.4108985
"11496",26,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.57886068
"11497",27,"LAYING","fBodyBodyGyroMag-std()",-0.99236996
"11498",27,"SITTING","fBodyBodyGyroMag-std()",-0.989208515
"11499",27,"STANDING","fBodyBodyGyroMag-std()",-0.98319696
"11500",27,"WALKING","fBodyBodyGyroMag-std()",-0.54174121
"11501",27,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.423014585
"11502",27,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.60895037
"11503",28,"LAYING","fBodyBodyGyroMag-std()",-0.97069201
"11504",28,"SITTING","fBodyBodyGyroMag-std()",-0.967105865
"11505",28,"STANDING","fBodyBodyGyroMag-std()",-0.91920556
"11506",28,"WALKING","fBodyBodyGyroMag-std()",-0.51594161
"11507",28,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.358719755
"11508",28,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.53604014
"11509",29,"LAYING","fBodyBodyGyroMag-std()",-0.99761764
"11510",29,"SITTING","fBodyBodyGyroMag-std()",-0.98845448
"11511",29,"STANDING","fBodyBodyGyroMag-std()",-0.98726683
"11512",29,"WALKING","fBodyBodyGyroMag-std()",-0.43628357
"11513",29,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.394147725
"11514",29,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.17516268
"11515",30,"LAYING","fBodyBodyGyroMag-std()",-0.975490815
"11516",30,"SITTING","fBodyBodyGyroMag-std()",-0.986657715
"11517",30,"STANDING","fBodyBodyGyroMag-std()",-0.91691935
"11518",30,"WALKING","fBodyBodyGyroMag-std()",-0.33751369
"11519",30,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag-std()",-0.34817268
"11520",30,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.15050615
"11521",1,"LAYING","fBodyBodyGyroJerkMag-mean()",-0.996359345
"11522",1,"SITTING","fBodyBodyGyroJerkMag-mean()",-0.99730213
"11523",1,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.9971196
"11524",1,"WALKING","fBodyBodyGyroJerkMag-mean()",-0.33749876
"11525",1,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.32529153
"11526",1,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.63769666
"11527",2,"LAYING","fBodyBodyGyroJerkMag-mean()",-0.99524514
"11528",2,"SITTING","fBodyBodyGyroJerkMag-mean()",-0.9930018
"11529",2,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.99157998
"11530",2,"WALKING","fBodyBodyGyroJerkMag-mean()",-0.62223748
"11531",2,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.41504105
"11532",2,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.59828274
"11533",3,"LAYING","fBodyBodyGyroJerkMag-mean()",-0.992478195
"11534",3,"SITTING","fBodyBodyGyroJerkMag-mean()",-0.989242855
"11535",3,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.97658805
"11536",3,"WALKING","fBodyBodyGyroJerkMag-mean()",-0.61443305
"11537",3,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.58991725
"11538",3,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.70635226
"11539",4,"LAYING","fBodyBodyGyroJerkMag-mean()",-0.99517186
"11540",4,"SITTING","fBodyBodyGyroJerkMag-mean()",-0.982264405
"11541",4,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.978522
"11542",4,"WALKING","fBodyBodyGyroJerkMag-mean()",-0.722746865
"11543",4,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.620859
"11544",4,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.73525626
"11545",5,"LAYING","fBodyBodyGyroJerkMag-mean()",-0.989560305
"11546",5,"SITTING","fBodyBodyGyroJerkMag-mean()",-0.980498255
"11547",5,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.961405485
"11548",5,"WALKING","fBodyBodyGyroJerkMag-mean()",-0.55250406
"11549",5,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.45630649
"11550",5,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.58931445
"11551",6,"LAYING","fBodyBodyGyroJerkMag-mean()",-0.97135271
"11552",6,"SITTING","fBodyBodyGyroJerkMag-mean()",-0.97049905
"11553",6,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.97453804
"11554",6,"WALKING","fBodyBodyGyroJerkMag-mean()",-0.39760726
"11555",6,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.2199665
"11556",6,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.50271926
"11557",7,"LAYING","fBodyBodyGyroJerkMag-mean()",-0.98936059
"11558",7,"SITTING","fBodyBodyGyroJerkMag-mean()",-0.994580595
"11559",7,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.98263558
"11560",7,"WALKING","fBodyBodyGyroJerkMag-mean()",-0.15887759
"11561",7,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.28545869
"11562",7,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.67898944
"11563",8,"LAYING","fBodyBodyGyroJerkMag-mean()",-0.99279299
"11564",8,"SITTING","fBodyBodyGyroJerkMag-mean()",-0.99662888
"11565",8,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.995563225
"11566",8,"WALKING","fBodyBodyGyroJerkMag-mean()",-0.469553905
"11567",8,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.1387276
"11568",8,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.4547411
"11569",9,"LAYING","fBodyBodyGyroJerkMag-mean()",-0.97382107
"11570",9,"SITTING","fBodyBodyGyroJerkMag-mean()",-0.981458865
"11571",9,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.98009722
"11572",9,"WALKING","fBodyBodyGyroJerkMag-mean()",-0.6023909
"11573",9,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.4690581
"11574",9,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.74945329
"11575",10,"LAYING","fBodyBodyGyroJerkMag-mean()",-0.974659085
"11576",10,"SITTING","fBodyBodyGyroJerkMag-mean()",-0.99781735
"11577",10,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.984661365
"11578",10,"WALKING","fBodyBodyGyroJerkMag-mean()",-0.509305
"11579",10,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.473795895
"11580",10,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.5981087
"11581",11,"LAYING","fBodyBodyGyroJerkMag-mean()",-0.99837358
"11582",11,"SITTING","fBodyBodyGyroJerkMag-mean()",-0.99348695
